userID;title;wrongAnswers;rightAnswers;matchesDone;companyID;name
43189;Il tuo trampolino di lancio verso il mondo del lavoro!;27;27;9;599;MOOD HOTELS
43189;Il tuo trampolino di lancio verso il mondo del lavoro!;6;12;3;600;SMOOTH HOTELS
43189;Il tuo trampolino di lancio verso il mondo del lavoro!;7;11;3;597;MAG HOTELS
43196;Il tuo trampolino di lancio verso il mondo del lavoro!;33;33;11;620;RED
43202;Il tuo trampolino di lancio verso il mondo del lavoro!;2;4;1;600;SMOOTH HOTELS
43202;Il tuo trampolino di lancio verso il mondo del lavoro!;9;3;2;620;RED
43217;Il tuo trampolino di lancio verso il mondo del lavoro!;1;5;1;597;MAG HOTELS
43217;Il tuo trampolino di lancio verso il mondo del lavoro!;2;4;1;605;Gi Group Horeca
43222;Il tuo trampolino di lancio verso il mondo del lavoro!;16;14;5;600;SMOOTH HOTELS
43226;Il tuo trampolino di lancio verso il mondo del lavoro!;57;81;23;599;MOOD HOTELS
43226;Il tuo trampolino di lancio verso il mondo del lavoro!;2;4;1;619;Antica Focacceria San Francesco
43233;Il tuo trampolino di lancio verso il mondo del lavoro!;3;3;1;601;FRONERI
43233;Il tuo trampolino di lancio verso il mondo del lavoro!;22;26;8;605;Gi Group Horeca
43233;Il tuo trampolino di lancio verso il mondo del lavoro!;3;3;1;620;RED
43242;Il tuo trampolino di lancio verso il mondo del lavoro!;4;2;1;620;RED
43320;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;21;27;8;81;EY
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;20;28;8;209;Ferrovie dello Stato Italiane
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;35;37;12;58;Lidl Italia
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;81;EY
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;26;22;8;397;AST - ThyssenKrupp
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;8;2;267;Deloitte
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;70;86;26;547;QiBit
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;213;"Würth Srl "
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;54;42;16;166;Angelini
43358;Future Makers Challenge - 26 Ottobre 2018;45;33;13;527;Siemens
43358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;75;69;24;601;FRONERI
43368;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;209;Ferrovie dello Stato Italiane
43368;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;58;Lidl Italia
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;209;Ferrovie dello Stato Italiane
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;634;Siram
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;11;MSD Italia
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;58;Lidl Italia
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;28;Salini Impregilo
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;81;EY
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;0;6;1;539;Snam
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;397;AST - ThyssenKrupp
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;267;Deloitte
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;88;Lottomatica
43369;Visionair COMPETITION;11;1;2;9;Elica
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;11;2;308;Wind Tre
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;547;QiBit
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;213;"Würth Srl "
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;166;Angelini
43369;Future Makers Challenge - 26 Ottobre 2018;19;17;6;527;Siemens
43369;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;601;FRONERI
43373;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;0;1;58;Lidl Italia
43373;Visionair COMPETITION;6;0;1;9;Elica
43373;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;547;QiBit
43373;Future Makers Challenge - 26 Ottobre 2018;17;7;4;527;Siemens
43373;Roche Finance Day;6;0;1;36;Roche
43373;Finance Day Competition;5;1;1;36;Roche
43373;Eurobet Customer Service Competition!;64;14;13;55;Eurobet Italia
43373;Eurobet Trading Competition!;55;5;10;55;Eurobet Italia
43405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;33;69;17;209;Ferrovie dello Stato Italiane
43405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;113;187;50;81;EY
43405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;106;194;50;539;Snam
43405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;120;180;50;267;Deloitte
43405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;10;2;659;Open Fiber
43405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;21;21;7;660;EVERIS
43561;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;29;31;10;2;Goldenpoint
43561;Eurobet Customer Service Competition!;65;85;25;55;Eurobet Italia
43561;#Melomerito Recruiting Day 20 Novembre 2018 – Milano;33;27;10;2;Goldenpoint
43614;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;8;10;3;539;Snam
43614;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;267;Deloitte
43614;#Melomerito Recruiting Day 20 Novembre 2018 – Milano;5;7;2;58;Lidl Italia
43614;#Melomerito Recruiting Day 20 Novembre 2018 – Milano;2;4;1;147;Gi Group
43622;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;28;Salini Impregilo
43643;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;35;31;11;209;Ferrovie dello Stato Italiane
43643;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;19;17;6;88;Lottomatica
43643;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;308;Wind Tre
43706;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;209;Ferrovie dello Stato Italiane
43763;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;58;Lidl Italia
43775;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;45;45;15;209;Ferrovie dello Stato Italiane
43775;Eurobet Customer Service Competition!;9;9;3;55;Eurobet Italia
43817;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;115;107;37;11;MSD Italia
43817;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;46;44;15;166;Angelini
43817;Finance Day Competition;10;2;2;36;Roche
43948;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;77;223;50;209;Ferrovie dello Stato Italiane
43948;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;46;242;48;634;Siram
43948;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;78;222;50;28;Salini Impregilo
43948;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;69;231;50;539;Snam
43948;Visionair COMPETITION;23;19;7;9;Elica
43949;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;37;35;12;209;Ferrovie dello Stato Italiane
43949;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;42;30;12;58;Lidl Italia
43949;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;42;42;14;81;EY
43949;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;25;17;7;267;Deloitte
43956;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;36;60;16;11;MSD Italia
43956;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;28;Salini Impregilo
43956;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;13;3;166;Angelini
43975;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;15;4;11;MSD Italia
43975;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;8;2;166;Angelini
43975;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;14;16;5;36;Roche
44043;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;209;Ferrovie dello Stato Italiane
44043;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;659;Open Fiber
44045;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;100;200;50;209;Ferrovie dello Stato Italiane
44045;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;29;43;12;88;Lottomatica
44048;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;10;14;4;88;Lottomatica
44048;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;308;Wind Tre
44066;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;36;72;18;634;Siram
44066;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;101;187;48;28;Salini Impregilo
44066;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;103;197;50;539;Snam
44066;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;17;31;8;397;AST - ThyssenKrupp
44066;Visionair COMPETITION;34;38;12;9;Elica
44075;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;104;124;38;58;Lidl Italia
44075;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;308;Wind Tre
44107;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;58;Lidl Italia
44107;Visionair COMPETITION;0;6;1;9;Elica
44112;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;209;Ferrovie dello Stato Italiane
44112;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;58;Lidl Italia
44112;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;35;67;17;88;Lottomatica
44112;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;547;QiBit
44139;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;115;185;50;209;Ferrovie dello Stato Italiane
44139;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;88;Lottomatica
44139;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;106;194;50;213;"Würth Srl "
44140;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;58;Lidl Italia
44141;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;58;Lidl Italia
44141;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;88;Lottomatica
44141;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;308;Wind Tre
44146;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;209;Ferrovie dello Stato Italiane
44146;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;81;EY
44146;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;267;Deloitte
44146;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;0;6;1;88;Lottomatica
44147;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;75;57;22;209;Ferrovie dello Stato Italiane
44147;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;88;Lottomatica
44148;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;209;Ferrovie dello Stato Italiane
44148;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;8;10;3;58;Lidl Italia
44148;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;107;133;40;28;Salini Impregilo
44148;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;81;EY
44149;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;61;83;24;539;Snam
44149;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;117;183;50;397;AST - ThyssenKrupp
44149;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;15;3;166;Angelini
44149;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;119;181;50;36;Roche
44150;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;11;MSD Italia
44150;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;81;EY
44150;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;8;2;397;AST - ThyssenKrupp
44150;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;88;Lottomatica
44151;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;634;Siram
44151;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;58;Lidl Italia
44151;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;539;Snam
44151;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;267;Deloitte
44152;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;209;Ferrovie dello Stato Italiane
44155;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;108;186;49;88;Lottomatica
44155;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;28;38;11;166;Angelini
44162;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;209;Ferrovie dello Stato Italiane
44162;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;39;33;12;88;Lottomatica
44163;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;11;MSD Italia
44163;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;397;AST - ThyssenKrupp
44163;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;10;8;3;88;Lottomatica
44164;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;33;45;13;539;Snam
44164;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;24;30;9;88;Lottomatica
44170;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;88;Lottomatica
44177;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;13;17;5;58;Lidl Italia
44179;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;53;49;17;209;Ferrovie dello Stato Italiane
44180;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;44;34;13;11;MSD Italia
44180;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;16;8;4;166;Angelini
44180;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;33;33;11;36;Roche
44180;Finance Day Competition;5;1;1;36;Roche
44182;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;147;153;50;209;Ferrovie dello Stato Italiane
44182;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;68;82;25;539;Snam
44184;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;7;5;2;209;Ferrovie dello Stato Italiane
44184;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;14;34;8;81;EY
44184;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;11;19;5;267;Deloitte
44184;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;88;Lottomatica
44193;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;11;MSD Italia
44204;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;209;Ferrovie dello Stato Italiane
44204;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;1;1;11;MSD Italia
44213;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;10;2;2;58;Lidl Italia
44213;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;19;11;5;28;Salini Impregilo
44218;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;58;Lidl Italia
44231;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;58;Lidl Italia
44232;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;3;2;209;Ferrovie dello Stato Italiane
44240;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;9;3;209;Ferrovie dello Stato Italiane
44242;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;11;7;3;209;Ferrovie dello Stato Italiane
44242;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;58;Lidl Italia
44244;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;8;4;2;81;EY
44244;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;397;AST - ThyssenKrupp
44244;Visionair COMPETITION;5;1;1;9;Elica
44244;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;166;Angelini
44244;Future Makers Challenge - 26 Ottobre 2018;38;40;13;527;Siemens
44244;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;6;2;601;FRONERI
44247;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;1;1;58;Lidl Italia
44254;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;12;6;3;209;Ferrovie dello Stato Italiane
44257;Future Makers Challenge - 26 Ottobre 2018;18;12;5;527;Siemens
44259;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;209;Ferrovie dello Stato Italiane
44259;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;148;152;50;28;Salini Impregilo
44259;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;73;77;25;397;AST - ThyssenKrupp
44283;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;209;Ferrovie dello Stato Italiane
44283;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;1;1;88;Lottomatica
44284;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;24;18;7;88;Lottomatica
44284;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;24;24;8;547;QiBit
44284;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;9;3;166;Angelini
44284;Future Makers Challenge - 26 Ottobre 2018;3;3;1;527;Siemens
44294;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;21;27;8;267;Deloitte
44299;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;9;3;58;Lidl Italia
44299;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;0;1;308;Wind Tre
44299;Future Makers Challenge - 26 Ottobre 2018;3;3;1;527;Siemens
44299;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;601;FRONERI
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;95;205;50;11;MSD Italia
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;87;213;50;88;Lottomatica
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;80;220;50;308;Wind Tre
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;28;92;20;166;Angelini
44308;Future Makers Challenge - 26 Ottobre 2018;50;130;30;527;Siemens
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;36;90;21;601;FRONERI
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;76;224;50;659;Open Fiber
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;36;Roche
44308;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;28;38;11;2;Goldenpoint
44320;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;28;20;8;213;"Würth Srl "
44321;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;28;38;11;209;Ferrovie dello Stato Italiane
44321;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;33;69;17;634;Siram
44321;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;91;209;50;28;Salini Impregilo
44321;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;119;181;50;539;Snam
44321;Visionair COMPETITION;22;20;7;9;Elica
44330;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;89;211;50;58;Lidl Italia
44330;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;88;Lottomatica
44330;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;84;216;50;308;Wind Tre
44330;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;100;200;50;166;Angelini
44330;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;13;23;6;2;Goldenpoint
44331;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;6;0;1;166;Angelini
44333;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;209;Ferrovie dello Stato Italiane
44333;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;23;20;7;81;EY
44335;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;58;Lidl Italia
44335;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;539;Snam
44337;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;209;Ferrovie dello Stato Italiane
44337;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;69;99;28;58;Lidl Italia
44337;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;88;Lottomatica
44337;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;19;29;8;547;QiBit
44340;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;16;14;5;267;Deloitte
44340;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;43;53;16;88;Lottomatica
44346;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;13;11;4;11;MSD Italia
44346;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;166;Angelini
44348;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;15;4;28;Salini Impregilo
44348;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;539;Snam
44351;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;15;27;7;209;Ferrovie dello Stato Italiane
44358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;98;202;50;209;Ferrovie dello Stato Italiane
44358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;111;189;50;58;Lidl Italia
44358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;152;148;50;267;Deloitte
44358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;19;35;9;88;Lottomatica
44358;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;122;178;50;97;Cellularline
44358;#Melomerito Recruiting Day 20 Novembre 2018 – Milano;10;20;5;58;Lidl Italia
44360;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;81;EY
44360;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;8;4;2;213;"Würth Srl "
44375;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;8;2;166;Angelini
44377;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;539;Snam
44385;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;115;131;41;209;Ferrovie dello Stato Italiane
44385;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;57;69;21;28;Salini Impregilo
44385;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;68;94;27;539;Snam
44388;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;7;5;2;209;Ferrovie dello Stato Italiane
44391;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;209;Ferrovie dello Stato Italiane
44391;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;28;Salini Impregilo
44397;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;7;17;4;209;Ferrovie dello Stato Italiane
44397;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;28;Salini Impregilo
44397;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;547;QiBit
44397;Future Makers Challenge - 26 Ottobre 2018;3;3;1;527;Siemens
44405;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;46;62;18;308;Wind Tre
44406;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;8;2;81;EY
44408;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;7;5;2;209;Ferrovie dello Stato Italiane
44410;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;13;11;4;81;EY
44410;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;88;Lottomatica
44410;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;308;Wind Tre
44410;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;213;"Würth Srl "
44410;Future Makers Challenge - 26 Ottobre 2018;3;3;1;527;Siemens
44412;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;4;2;1;308;Wind Tre
44413;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;56;244;50;11;MSD Italia
44413;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;36;Roche
44417;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;15;27;7;209;Ferrovie dello Stato Italiane
44417;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;1;5;1;58;Lidl Italia
44417;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;14;22;6;308;Wind Tre
44419;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;16;26;7;209;Ferrovie dello Stato Italiane
44419;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;9;9;3;81;EY
44419;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;308;Wind Tre
44419;Future Makers Challenge - 26 Ottobre 2018;2;4;1;527;Siemens
44419;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;5;7;2;601;FRONERI
44419;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;97;Cellularline
44423;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;16;14;5;81;EY
44426;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;99;201;50;209;Ferrovie dello Stato Italiane
44426;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;100;200;50;28;Salini Impregilo
44426;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;121;179;50;539;Snam
44429;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;85;143;38;11;MSD Italia
44430;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;108;192;50;11;MSD Italia
44430;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;25;65;15;88;Lottomatica
44430;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;101;199;50;166;Angelini
44432;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;17;13;5;28;Salini Impregilo
44434;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;14;10;4;58;Lidl Italia
44434;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;308;Wind Tre
44436;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;43;53;16;28;Salini Impregilo
44437;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;10;14;4;58;Lidl Italia
44437;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;80;220;50;81;EY
44437;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;78;222;50;267;Deloitte
44437;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;35;85;20;88;Lottomatica
44437;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;105;195;50;308;Wind Tre
44437;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;0;6;1;2;Goldenpoint
44440;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;3;3;1;28;Salini Impregilo
44440;Visionair COMPETITION;3;3;1;9;Elica
44440;Future Makers Challenge - 26 Ottobre 2018;32;28;10;527;Siemens
44440;#Melomerito Recruiting Day 18 Ottobre 2018 – Roma;2;4;1;601;FRONERI
